#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2025-08-22 15:09:16
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2025-08-22 17:45:54 192.168.1.207 GET / - 80 - 149.86.227.49 Hello+World/1.0 - 200 0 0 10831
2025-08-22 17:53:04 192.168.1.207 GET / - 80 - 199.45.154.135 Mozilla/5.0+(compatible;+CensysInspect/1.1;++https://about.censys.io/) - 200 0 0 35
2025-08-22 17:53:07 192.168.1.207 GET /favicon.ico - 80 - 199.45.154.135 Mozilla/5.0+(compatible;+CensysInspect/1.1;++https://about.censys.io/) - 404 0 2 37
2025-08-22 17:53:11 192.168.1.207 GET / - 80 - 199.45.154.135 Mozilla/5.0+(compatible;+CensysInspect/1.1;++https://about.censys.io/) - 200 0 0 37
#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2025-08-22 18:23:52
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2025-08-22 18:23:52 192.168.1.207 GET / - 80 - 204.76.203.219 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/90.0.4430.85+Safari/537.36+Edg/90.0.818.46 - 200 0 0 305
2025-08-22 18:38:42 192.168.1.207 GET / - 80 - 94.102.49.186 - - 200 0 0 217
2025-08-22 18:51:40 192.168.1.207 GET /.env - 80 - 196.251.83.214 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/72.0.3626.122+Safari/537.36+Vivaldi/2.3.1440.61 - 404 0 2 266
2025-08-22 18:57:11 192.168.1.207 POST /php-cgi/php-cgi.exe %ADd+cgi.force_redirect%3D0+%ADd+disable_functions%3D%22%22+%ADd+allow_url_include%3D1+%ADd+auto_prepend_file%3Dphp://input 80 - 91.208.184.85 python-requests/2.31.0 - 404 0 2 299
2025-08-22 18:58:05 192.168.1.207 GET /actuator/gateway/routes - 80 - 79.124.58.198 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/78.0.3904.108+Safari/537.36 - 404 0 2 243
2025-08-22 19:09:30 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 135
2025-08-22 19:19:53 192.168.1.207 GET /images/js/eas/eas.js - 80 - 89.248.164.165 Mozilla - 404 0 2 216
2025-08-22 19:27:34 192.168.1.207 GET / - 80 - 87.236.176.38 Mozilla/5.0+(compatible;+InternetMeasurement/1.0;++https://internet-measurement.com/) - 200 0 0 219
2025-08-22 19:32:37 192.168.1.207 GET / - 80 - 91.224.92.14 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/90.0.4430.85+Safari/537.36+Edg/90.0.818.46 - 200 0 0 268
2025-08-22 19:38:42 192.168.1.207 GET / - 80 - 149.86.227.49 Hello+World/1.0 - 200 0 0 243
2025-08-22 19:54:31 192.168.1.207 POST / - 80 - 2.58.56.120 python-requests/2.32.4 - 405 0 1 218
2025-08-22 19:54:31 192.168.1.207 GET /.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 271
2025-08-22 19:54:31 192.168.1.207 GET /API/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 271
2025-08-22 19:54:33 192.168.1.207 GET /.env.example - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 260
2025-08-22 19:54:33 192.168.1.207 GET /api/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 256
2025-08-22 19:54:33 192.168.1.207 GET /server/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 259
2025-08-22 19:54:34 192.168.1.207 GET /blog - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 258
2025-08-22 19:54:34 192.168.1.207 GET /.blog - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 258
2025-08-22 19:54:34 192.168.1.207 GET /_profiler/phpinfo - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 257
2025-08-22 19:54:36 192.168.1.207 GET /.env.save - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 259
2025-08-22 19:54:36 192.168.1.207 GET /laravel/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 263
2025-08-22 19:54:36 192.168.1.207 GET /test/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 265
2025-08-22 19:54:38 192.168.1.207 GET /admin/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 261
2025-08-22 19:54:38 192.168.1.207 GET /vendor/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 256
2025-08-22 19:54:39 192.168.1.207 GET /sites/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 263
2025-08-22 19:54:39 192.168.1.207 GET /blog/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 261
2025-08-22 19:54:39 192.168.1.207 GET /system/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 264
2025-08-22 19:54:41 192.168.1.207 GET /public/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 256
2025-08-22 19:54:41 192.168.1.207 GET /shop/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 265
2025-08-22 19:54:41 192.168.1.207 GET /dev/.env - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 255
2025-08-22 19:54:42 192.168.1.207 GET /.env.local - 80 - 2.58.56.120 python-requests/2.32.4 - 404 0 2 257
2025-08-22 19:59:32 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 136
2025-08-22 20:06:35 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 135
2025-08-22 20:10:12 192.168.1.207 GET / - 80 - 91.224.92.17 - - 200 0 1236 62406
2025-08-22 20:23:14 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 136
2025-08-22 20:27:39 192.168.1.207 GET / - 80 - 206.81.29.46 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64;+rv:109.0)+Gecko/20100101+Firefox/118.0 - 200 0 64 427
2025-08-22 20:41:27 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 140
#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2025-08-22 20:56:56
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2025-08-22 20:56:56 192.168.1.207 GET / - 80 - 91.224.92.17 - - 200 0 64 20005
2025-08-22 20:57:28 192.168.1.207 GET / - 80 - 149.86.227.49 Hello+World/1.0 - 200 0 0 233
2025-08-22 21:02:39 192.168.1.207 GET / - 80 - 204.76.203.219 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/90.0.4430.85+Safari/537.36+Edg/90.0.818.46 - 200 0 0 260
2025-08-22 21:07:17 192.168.1.207 GET /developmentserver/metadatauploader - 80 - 20.83.27.50 Mozilla/5.0+zgrab/0.x - 404 0 2 167
2025-08-22 21:17:50 192.168.1.207 GET / - 80 - 91.224.92.14 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/90.0.4430.85+Safari/537.36+Edg/90.0.818.46 - 200 0 0 272
2025-08-22 21:23:40 192.168.1.207 GET / - 80 - 149.86.227.49 Hello+World/1.0 - 200 0 0 240
2025-08-22 21:28:47 192.168.1.207 GET / - 80 - 107.175.141.10 Go-http-client/1.1 - 200 0 0 137
2025-08-22 21:30:59 192.168.1.207 GET /.git/HEAD - 80 - 185.177.72.8 - - 404 0 2 285
2025-08-22 21:31:15 192.168.1.207 GET / - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 200 0 0 286
2025-08-22 21:31:15 192.168.1.207 GET /.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 315
2025-08-22 21:31:15 192.168.1.207 GET /phpinfo - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 309
2025-08-22 21:31:15 192.168.1.207 GET /phpinfo.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 302
2025-08-22 21:31:16 192.168.1.207 GET /portal/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 330
2025-08-22 21:31:16 192.168.1.207 GET /env/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:16 192.168.1.207 GET /api/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:17 192.168.1.207 GET /app/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 287
2025-08-22 21:31:17 192.168.1.207 GET /dev/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 287
2025-08-22 21:31:17 192.168.1.207 GET /new/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 287
2025-08-22 21:31:17 192.168.1.207 GET /new/.env.local - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 308
2025-08-22 21:31:18 192.168.1.207 GET /new/.env.production - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:18 192.168.1.207 GET /new/.env.staging - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 286
2025-08-22 21:31:18 192.168.1.207 GET /_phpinfo.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 307
2025-08-22 21:31:18 192.168.1.207 GET /_profiler/phpinfo - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 292
2025-08-22 21:31:20 192.168.1.207 GET /_profiler/phpinfo/info.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:20 192.168.1.207 GET /_profiler/phpinfo/phpinfo.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 294
2025-08-22 21:31:20 192.168.1.207 GET /wp-config - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 302
2025-08-22 21:31:20 192.168.1.207 GET /aws-secret.yaml - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 287
2025-08-22 21:31:21 192.168.1.207 GET /awstats/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 291
2025-08-22 21:31:21 192.168.1.207 GET /conf/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 288
2025-08-22 21:31:21 192.168.1.207 GET /cron/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 308
2025-08-22 21:31:21 192.168.1.207 GET /www/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 290
2025-08-22 21:31:22 192.168.1.207 GET /docker/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 294
2025-08-22 21:31:22 192.168.1.207 GET /docker/app/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 289
2025-08-22 21:31:22 192.168.1.207 GET /env.backup - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 329
2025-08-22 21:31:22 192.168.1.207 GET /xampp/phpinfo.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:23 192.168.1.207 GET /lara/info.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 322
2025-08-22 21:31:23 192.168.1.207 GET /lara/phpinfo.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:23 192.168.1.207 GET /laravel/info.php - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 319
2025-08-22 21:31:23 192.168.1.207 GET /.vscode/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 285
2025-08-22 21:31:24 192.168.1.207 GET /js/.env - 80 - 185.177.72.8 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/91.0.4472.124+Safari/537.36 - 404 0 2 294
